USER_ID,TWEET_ID
2,546
2,547
2,548
2,549
2,550
2,551
2,552
2,553
2,554
2,555
2,556
2,557
2,558
2,559
2,560
2,561
2,562
2,563
2,564
2,565
2,566
2,567
2,568
2,569
2,570
2,571
2,572
2,573
2,574
2,575
2,576
2,577
2,578
2,579
2,580
2,581
2,582
2,583
2,584
2,585
2,586
2,587
2,588
2,589
2,590
2,591
2,592
2,593
2,594
2,595
2,596
2,597
3,598
3,599
3,600
3,601
3,602
3,603
3,604
3,605
3,606
3,607
3,608
3,609
3,610
3,611
3,612
3,613
3,614
3,615
3,616
3,617
3,618
3,619
3,620
3,621
3,622
3,623
3,624
3,625
3,626
3,627
3,628
3,629
3,630
3,631
3,632
3,633
3,634
3,635
3,636
3,637
3,638
3,639
3,640
3,641
3,642
3,643
3,644
3,645
3,646
3,647
3,648
3,649
3,650
3,651
3,652
3,653
3,654
3,655
3,656
3,657
3,658
3,659
3,660
3,661
3,662
3,663
3,664
3,665
3,666
3,667
3,668
3,669
3,670
3,671
3,672
3,673
3,674
3,675
3,676
3,677
3,678
3,679
3,680
3,681
3,682
3,683
3,684
3,685
3,686
3,687
3,688
3,689
3,690
3,691
3,692
3,693
3,694
3,695
3,696
3,697
3,698
3,699
3,700
3,701
3,702
3,703
3,704
3,705
3,706
3,707
3,708
3,709
3,710
3,711
3,712
3,713
3,714
3,715
3,716
3,717
3,718
3,719
3,720
3,721
3,722
3,723
3,724
3,725
3,726
3,727
3,728
3,729
3,730
3,731
3,732
3,733
3,734
3,735
3,736
3,737
3,738
3,739
3,740
3,741
3,742
3,743
3,744
3,745
3,746
3,747
3,748
3,749
3,750
3,751
3,752
3,753
3,754
3,755
3,756
3,757
3,758
3,759
3,760
3,761
3,762
3,763
3,764
3,765
3,766
3,767
3,768
3,769
3,770
3,771
3,772
3,773
3,774
3,775
3,776
3,777
3,778
3,779
3,780
3,781
3,782
3,783
3,784
3,785
3,786
3,787
3,788
3,789
3,790
3,791
3,792
3,793
3,794
3,795
3,796
3,797
4,798
4,799
4,800
4,801
4,802
4,803
4,804
4,805
4,806
4,807
4,808
4,809
4,810
4,811
4,812
4,813
4,814
4,815
4,816
4,817
4,818
4,819
4,820
4,821
4,822
4,823
4,824
4,825
4,826
4,827
4,828
4,829
4,830
4,831
4,832
4,833
4,834
4,835
4,836
4,837
4,838
4,839
4,840
4,841
4,842
4,843
4,844
4,845
4,846
4,847
4,848
4,849
4,850
4,851
4,852
4,853
4,854
4,855
4,856
4,857
4,858
4,859
4,860
4,861
4,862
4,863
4,864
4,865
4,866
4,867
4,868
4,869
4,870
4,871
4,872
4,873
4,874
4,875
4,876
4,877
4,878
4,879
4,880
4,881
4,882
4,883
4,884
4,885
4,886
4,887
4,888
4,889
4,890
4,891
4,892
4,893
4,894
4,895
4,896
4,897
4,898
4,899
4,900
4,901
4,902
4,903
4,904
4,905
4,906
4,907
4,908
4,909
4,910
4,911
4,912
4,913
4,914
4,915
4,916
4,917
4,918
4,919
4,920
4,921
4,922
4,923
4,924
4,925
4,926
4,927
4,928
4,929
4,930
4,931
4,932
4,933
4,934
4,935
4,936
4,937
4,938
4,939
4,940
4,941
4,942
4,943
4,944
4,945
4,946
4,947
4,948
4,949
4,950
4,951
4,952
4,953
4,954
4,955
4,956
4,957
4,958
4,959
4,960
4,961
4,962
4,963
4,964
4,965
4,966
4,967
4,968
4,969
4,970
4,971
4,972
4,973
4,974
4,975
4,976
4,977
4,978
4,979
4,980
4,981
4,982
4,983
4,984
4,985
4,986
4,987
4,988
4,989
4,990
4,991
4,992
4,993
4,994
4,995
4,996
4,997
5,998
5,999
5,1000
5,1001
5,1002
5,1003
5,1004
5,1005
5,1006
5,1007
5,1008
5,1009
5,1010
5,1011
5,1012
5,1013
5,1014
5,1015
5,1016
5,1017
5,1018
5,1019
5,1020
5,1021
5,1022
5,1023
5,1024
5,1025
5,1026
5,1027
5,1028
5,1029
5,1030
5,1031
5,1032
5,1033
5,1034
5,1035
5,1036
5,1037
5,1038
5,1039
5,1040
5,1041
5,1042
5,1043
5,1044
5,1045
5,1046
5,1047
5,1048
5,1049
5,1050
5,1051
5,1052
5,1053
5,1054
5,1055
5,1056
5,1057
5,1058
5,1059
5,1060
5,1061
5,1062
5,1063
5,1064
5,1065
5,1066
5,1067
5,1068
5,1069
5,1070
5,1071
5,1072
5,1073
5,1074
5,1075
5,1076
5,1077
5,1078
5,1079
5,1080
5,1081
5,1082
5,1083
5,1084
5,1085
5,1086
5,1087
5,1088
5,1089
5,1090
5,1091
5,1092
5,1093
5,1094
5,1095
5,1096
5,1097
5,1098
5,1099
5,1100
5,1101
5,1102
5,1103
5,1104
5,1105
5,1106
5,1107
5,1108
5,1109
5,1110
5,1111
5,1112
5,1113
5,1114
5,1115
5,1116
5,1117
5,1118
5,1119
5,1120
5,1121
5,1122
5,1123
5,1124
5,1125
5,1126
5,1127
5,1128
5,1129
5,1130
5,1131
5,1132
5,1133
5,1134
5,1135
5,1136
5,1137
5,1138
5,1139
5,1140
5,1141
5,1142
5,1143
5,1144
5,1145
5,1146
5,1147
5,1148
5,1149
5,1150
5,1151
5,1152
5,1153
5,1154
5,1155
5,1156
5,1157
5,1158
5,1159
5,1160
5,1161
5,1162
5,1163
5,1164
5,1165
5,1166
5,1167
5,1168
5,1169
5,1170
5,1171
5,1172
5,1173
5,1174
5,1175
5,1176
5,1177
5,1178
5,1179
5,1180
5,1181
5,1182
5,1183
5,1184
5,1185
5,1186
5,1187
5,1188
5,1189
5,1190
5,1191
5,1192
5,1193
5,1194
5,1195
5,1196
5,1197
6,1198
6,1199
6,1200
6,1201
6,1202
6,1203
6,1204
6,1205
6,1206
6,1207
6,1208
6,1209
6,1210
6,1211
6,1212
6,1213
6,1214
6,1215
6,1216
6,1217
6,1218
6,1219
6,1220
6,1221
6,1222
6,1223
6,1224
6,1225
6,1226
6,1227
6,1228
6,1229
6,1230
6,1231
6,1232
6,1233
6,1234
6,1235
6,1236
6,1237
6,1238
6,1239
6,1240
6,1241
6,1242
6,1243
6,1244
6,1245
6,1246
6,1247
6,1248
6,1249
6,1250
6,1251
6,1252
6,1253
6,1254
6,1255
6,1256
6,1257
6,1258
6,1259
6,1260
6,1261
6,1262
6,1263
6,1264
6,1265
6,1266
6,1267
6,1268
6,1269
6,1270
6,1271
6,1272
6,1273
6,1274
6,1275
6,1276
6,1277
6,1278
6,1279
6,1280
6,1281
6,1282
6,1283
6,1284
6,1285
6,1286
6,1287
6,1288
6,1289
6,1290
6,1291
6,1292
6,1293
6,1294
6,1295
6,1296
6,1297
6,1298
6,1299
6,1300
6,1301
6,1302
6,1303
6,1304
6,1305
6,1306
6,1307
6,1308
6,1309
6,1310
6,1311
6,1312
6,1313
6,1314
6,1315
6,1316
6,1317
6,1318
6,1319
6,1320
6,1321
6,1322
6,1323
6,1324
6,1325
6,1326
6,1327
6,1328
6,1329
6,1330
6,1331
6,1332
6,1333
6,1334
6,1335
6,1336
6,1337
6,1338
6,1339
6,1340
6,1341
6,1342
6,1343
6,1344
6,1345
6,1346
6,1347
6,1348
6,1349
6,1350
6,1351
6,1352
6,1353
6,1354
6,1355
6,1356
6,1357
6,1358
6,1359
6,1360
6,1361
6,1362
6,1363
6,1364
6,1365
6,1366
6,1367
6,1368
6,1369
6,1370
6,1371
6,1372
6,1373
6,1374
6,1375
6,1376
6,1377
6,1378
6,1379
6,1380
6,1381
6,1382
6,1383
6,1384
6,1385
6,1386
6,1387
6,1388
6,1389
6,1390
6,1391
6,1392
6,1393
6,1394
6,1395
7,1396
7,1397
7,1398
7,1399
7,1400
7,1401
7,1402
7,1403
7,1404
7,1405
7,1406
7,1407
7,1408
7,1409
7,1410
7,1411
7,1412
7,1413
7,1414
7,1415
7,1416
7,1417
7,1418
7,1419
7,1420
7,1421
7,1422
7,1423
7,1424
7,1425
7,1426
7,1427
7,1428
7,1429
7,1430
7,1431
7,1432
7,1433
7,1434
7,1435
7,1436
7,1437
7,1438
7,1439
7,1440
7,1441
7,1442
7,1443
7,1444
7,1445
7,1446
7,1447
7,1448
7,1449
7,1450
7,1451
7,1452
7,1453
7,1454
7,1455
7,1456
7,1457
7,1458
7,1459
7,1460
7,1461
7,1462
7,1463
7,1464
7,1465
7,1466
7,1467
7,1468
7,1469
7,1470
7,1471
7,1472
7,1473
7,1474
7,1475
7,1476
7,1477
7,1478
7,1479
7,1480
7,1481
7,1482
7,1483
7,1484
7,1485
7,1486
7,1487
7,1488
7,1489
7,1490
7,1491
7,1492
7,1493
7,1494
7,1495
7,1496
7,1497
7,1498
7,1499
7,1500
7,1501
7,1502
7,1503
7,1504
7,1505
7,1506
7,1507
7,1508
7,1509
7,1510
7,1511
7,1512
7,1513
7,1514
7,1515
7,1516
7,1517
7,1518
7,1519
7,1520
7,1521
7,1522
7,1523
7,1524
7,1525
7,1526
7,1527
7,1528
7,1529
7,1530
7,1531
7,1532
7,1533
7,1534
7,1535
7,1536
7,1537
7,1538
7,1539
7,1540
7,1541
7,1542
7,1543
7,1544
7,1545
7,1546
7,1547
7,1548
7,1549
7,1550
7,1551
7,1552
7,1553
7,1554
7,1555
7,1556
7,1557
7,1558
7,1559
7,1560
7,1561
7,1562
7,1563
7,1564
7,1565
7,1566
7,1567
7,1568
7,1569
7,1570
7,1571
7,1572
7,1573
7,1574
7,1575
7,1576
7,1577
7,1578
7,1579
7,1580
7,1581
7,1582
7,1583
7,1584
7,1585
7,1586
7,1587
7,1588
7,1589
7,1590
7,1591
7,1592
7,1593
7,1594
8,1595
8,1596
8,1597
8,1598
8,1599
8,1600
8,1601
8,1602
8,1603
8,1604
8,1605
8,1606
8,1607
8,1608
8,1609
8,1610
8,1611
8,1612
8,1613
8,1614
8,1615
8,1616
8,1617
8,1618
8,1619
8,1620
8,1621
8,1622
8,1623
8,1624
8,1625
8,1626
8,1627
8,1628
8,1629
8,1630
8,1631
8,1632
8,1633
8,1634
8,1635
8,1636
8,1637
8,1638
8,1639
8,1640
8,1641
8,1642
8,1643
8,1644
8,1645
8,1646
8,1647
8,1648
8,1649
8,1650
8,1651
8,1652
8,1653
8,1654
8,1655
8,1656
8,1657
8,1658
8,1659
8,1660
8,1661
8,1662
8,1663
8,1664
8,1665
8,1666
8,1667
8,1668
8,1669
8,1670
8,1671
8,1672
8,1673
8,1674
8,1675
8,1676
8,1677
8,1678
8,1679
8,1680
8,1681
8,1682
8,1683
8,1684
8,1685
8,1686
8,1687
8,1688
8,1689
8,1690
8,1691
8,1692
8,1693
8,1694
8,1695
8,1696
8,1697
8,1698
8,1699
8,1700
8,1701
8,1702
8,1703
8,1704
8,1705
8,1706
8,1707
8,1708
8,1709
8,1710
8,1711
8,1712
8,1713
8,1714
8,1715
8,1716
8,1717
8,1718
8,1719
8,1720
8,1721
8,1722
8,1723
8,1724
8,1725
8,1726
8,1727
8,1728
8,1729
8,1730
8,1731
8,1732
8,1733
8,1734
8,1735
8,1736
8,1737
8,1738
8,1739
8,1740
8,1741
8,1742
8,1743
8,1744
8,1745
8,1746
8,1747
8,1748
8,1749
8,1750
8,1751
8,1752
8,1753
8,1754
8,1755
8,1756
8,1757
8,1758
8,1759
8,1760
8,1761
8,1762
8,1763
8,1764
8,1765
8,1766
8,1767
8,1768
8,1769
8,1770
8,1771
8,1772
8,1773
8,1774
8,1775
8,1776
8,1777
8,1778
8,1779
8,1780
8,1781
8,1782
8,1783
8,1784
8,1785
8,1786
8,1787
8,1788
8,1789
8,1790
8,1791
8,1792
8,1793
8,1794
9,1795
9,1796
9,1797
9,1798
9,1799
9,1800
9,1801
9,1802
9,1803
9,1804
9,1805
9,1806
9,1807
9,1808
9,1809
9,1810
9,1811
9,1812
9,1813
9,1814
9,1815
9,1816
9,1817
9,1818
9,1819
9,1820
9,1821
9,1822
9,1823
9,1824
9,1825
9,1826
9,1827
9,1828
9,1829
9,1830
9,1831
9,1832
9,1833
9,1834
9,1835
9,1836
9,1837
9,1838
9,1839
9,1840
9,1841
9,1842
9,1843
9,1844
9,1845
9,1846
9,1847
9,1848
9,1849
9,1850
9,1851
9,1852
9,1853
9,1854
9,1855
9,1856
9,1857
9,1858
9,1859
9,1860
9,1861
9,1862
9,1863
9,1864
9,1865
9,1866
9,1867
9,1868
9,1869
9,1870
9,1871
9,1872
9,1873
9,1874
9,1875
9,1876
9,1877
9,1878
9,1879
9,1880
9,1881
9,1882
9,1883
9,1884
9,1885
9,1886
9,1887
9,1888
9,1889
9,1890
9,1891
9,1892
9,1893
9,1894
9,1895
9,1896
9,1897
9,1898
9,1899
9,1900
9,1901
9,1902
9,1903
9,1904
9,1905
9,1906
9,1907
9,1908
9,1909
9,1910
9,1911
9,1912
9,1913
9,1914
9,1915
9,1916
9,1917
9,1918
9,1919
9,1920
9,1921
9,1922
9,1923
9,1924
9,1925
9,1926
9,1927
9,1928
9,1929
9,1930
9,1931
9,1932
9,1933
9,1934
9,1935
9,1936
9,1937
9,1938
9,1939
9,1940
9,1941
9,1942
9,1943
9,1944
9,1945
9,1946
9,1947
9,1948
9,1949
9,1950
9,1951
9,1952
9,1953
9,1954
9,1955
9,1956
9,1957
9,1958
9,1959
9,1960
9,1961
9,1962
9,1963
9,1964
9,1965
9,1966
9,1967
9,1968
9,1969
9,1970
9,1971
9,1972
9,1973
9,1974
9,1975
9,1976
9,1977
9,1978
9,1979
9,1980
9,1981
9,1982
9,1983
9,1984
9,1985
9,1986
9,1987
9,1988
9,1989
9,1990
9,1991
9,1992
9,1993
9,1994
10,1995
10,1996
10,1997
10,1998
10,1999
10,2000
10,2001
10,2002
10,2003
10,2004
10,2005
10,2006
10,2007
10,2008
10,2009
10,2010
10,2011
10,2012
10,2013
10,2014
10,2015
10,2016
10,2017
10,2018
10,2019
10,2020
10,2021
10,2022
10,2023
10,2024
10,2025
10,2026
10,2027
10,2028
10,2029
10,2030
10,2031
10,2032
10,2033
10,2034
10,2035
10,2036
10,2037
10,2038
10,2039
10,2040
10,2041
10,2042
10,2043
10,2044
10,2045
10,2046
10,2047
10,2048
10,2049
10,2050
10,2051
10,2052
10,2053
10,2054
10,2055
10,2056
10,2057
10,2058
10,2059
10,2060
10,2061
10,2062
10,2063
10,2064
10,2065
10,2066
10,2067
10,2068
10,2069
10,2070
10,2071
10,2072
10,2073
10,2074
10,2075
10,2076
10,2077
10,2078
10,2079
10,2080
10,2081
10,2082
10,2083
10,2084
10,2085
10,2086
10,2087
10,2088
10,2089
10,2090
10,2091
10,2092
10,2093
10,2094
10,2095
10,2096
10,2097
10,2098
10,2099
10,2100
10,2101
10,2102
10,2103
10,2104
10,2105
10,2106
10,2107
10,2108
10,2109
10,2110
10,2111
10,2112
10,2113
10,2114
10,2115
10,2116
10,2117
10,2118
10,2119
10,2120
10,2121
10,2122
10,2123
10,2124
10,2125
10,2126
10,2127
10,2128
10,2129
10,2130
10,2131
10,2132
10,2133
10,2134
10,2135
10,2136
10,2137
10,2138
10,2139
10,2140
10,2141
10,2142
10,2143
10,2144
10,2145
10,2146
10,2147
10,2148
10,2149
10,2150
10,2151
10,2152
10,2153
10,2154
10,2155
10,2156
10,2157
10,2158
10,2159
10,2160
10,2161
10,2162
10,2163
10,2164
10,2165
10,2166
10,2167
10,2168
10,2169
10,2170
10,2171
10,2172
10,2173
10,2174
10,2175
10,2176
10,2177
10,2178
10,2179
10,2180
10,2181
10,2182
10,2183
10,2184
10,2185
10,2186
10,2187
10,2188
10,2189
10,2190
10,2191
10,2192
10,2193
10,2194
11,2195
11,2196
11,2197
11,2198
11,2199
11,2200
11,2201
11,2202
11,2203
11,2204
11,2205
11,2206
11,2207
11,2208
11,2209
11,2210
11,2211
11,2212
11,2213
11,2214
11,2215
11,2216
11,2217
11,2218
11,2219
11,2220
11,2221
11,2222
11,2223
11,2224
11,2225
11,2226
11,2227
11,2228
11,2229
11,2230
11,2231
11,2232
11,2233
11,2234
11,2235
11,2236
11,2237
11,2238
11,2239
11,2240
11,2241
11,2242
11,2243
11,2244
11,2245
11,2246
11,2247
11,2248
11,2249
11,2250
11,2251
11,2252
11,2253
11,2254
11,2255
11,2256
11,2257
11,2258
11,2259
11,2260
11,2261
11,2262
11,2263
11,2264
11,2265
11,2266
11,2267
11,2268
11,2269
11,2270
11,2271
11,2272
11,2273
11,2274
11,2275
11,2276
11,2277
11,2278
11,2279
11,2280
11,2281
11,2282
11,2283
11,2284
11,2285
11,2286
11,2287
11,2288
11,2289
11,2290
11,2291
11,2292
11,2293
11,2294
11,2295
11,2296
11,2297
11,2298
11,2299
11,2300
11,2301
11,2302
11,2303
11,2304
11,2305
11,2306
11,2307
11,2308
11,2309
11,2310
11,2311
11,2312
11,2313
11,2314
11,2315
11,2316
11,2317
11,2318
11,2319
11,2320
11,2321
11,2322
11,2323
11,2324
11,2325
11,2326
11,2327
11,2328
11,2329
11,2330
11,2331
11,2332
11,2333
11,2334
11,2335
11,2336
11,2337
11,2338
11,2339
11,2340
11,2341
11,2342
11,2343
11,2344
11,2345
11,2346
11,2347
11,2348
11,2349
11,2350
11,2351
11,2352
11,2353
11,2354
11,2355
11,2356
11,2357
11,2358
11,2359
11,2360
11,2361
11,2362
11,2363
11,2364
11,2365
11,2366
11,2367
11,2368
11,2369
11,2370
11,2371
11,2372
11,2373
11,2374
11,2375
11,2376
11,2377
11,2378
11,2379
11,2380
11,2381
11,2382
11,2383
11,2384
11,2385
11,2386
11,2387
11,2388
11,2389
11,2390
11,2391
11,2392
11,2393
11,2394
12,2395
12,2396
12,2397
12,2398
12,2399
12,2400
12,2401
12,2402
12,2403
12,2404
12,2405
12,2406
12,2407
12,2408
12,2409
12,2410
12,2411
12,2412
12,2413
12,2414
12,2415
12,2416
12,2417
12,2418
12,2419
12,2420
12,2421
12,2422
12,2423
12,2424
12,2425
12,2426
12,2427
12,2428
12,2429
12,2430
12,2431
12,2432
12,2433
12,2434
12,2435
12,2436
12,2437
12,2438
12,2439
12,2440
12,2441
12,2442
12,2443
12,2444
12,2445
12,2446
12,2447
12,2448
12,2449
12,2450
12,2451
12,2452
12,2453
12,2454
12,2455
12,2456
12,2457
12,2458
12,2459
12,2460
12,2461
12,2462
12,2463
12,2464
12,2465
12,2466
12,2467
12,2468
12,2469
12,2470
12,2471
12,2472
12,2473
12,2474
12,2475
12,2476
12,2477
12,2478
12,2479
12,2480
12,2481
12,2482
12,2483
12,2484
12,2485
12,2486
12,2487
12,2488
12,2489
12,2490
12,2491
12,2492
12,2493
12,2494
12,2495
12,2496
12,2497
12,2498
12,2499
12,2500
12,2501
12,2502
12,2503
12,2504
12,2505
12,2506
12,2507
12,2508
12,2509
12,2510
12,2511
12,2512
12,2513
12,2514
12,2515
12,2516
12,2517
12,2518
12,2519
12,2520
12,2521
12,2522
12,2523
12,2524
12,2525
12,2526
12,2527
12,2528
12,2529
12,2530
12,2531
12,2532
12,2533
12,2534
12,2535
12,2536
12,2537
12,2538
12,2539
12,2540
12,2541
12,2542
12,2543
12,2544
12,2545
12,2546
12,2547
12,2548
12,2549
12,2550
12,2551
12,2552
12,2553
12,2554
12,2555
12,2556
12,2557
12,2558
12,2559
12,2560
12,2561
12,2562
12,2563
12,2564
12,2565
12,2566
12,2567
12,2568
12,2569
12,2570
12,2571
12,2572
12,2573
12,2574
12,2575
12,2576
12,2577
12,2578
12,2579
12,2580
12,2581
12,2582
12,2583
12,2584
12,2585
12,2586
12,2587
12,2588
12,2589
12,2590
12,2591
12,2592
12,2593
13,2594
13,2595
13,2596
13,2597
13,2598
13,2599
13,2600
13,2601
13,2602
13,2603
13,2604
13,2605
13,2606
13,2607
13,2608
13,2609
13,2610
13,2611
13,2612
13,2613
13,2614
13,2615
13,2616
13,2617
13,2618
13,2619
13,2620
13,2621
13,2622
13,2623
13,2624
13,2625
13,2626
13,2627
13,2628
13,2629
13,2630
13,2631
13,2632
13,2633
13,2634
13,2635
13,2636
13,2637
13,2638
13,2639
13,2640
13,2641
13,2642
13,2643
13,2644
13,2645
13,2646
13,2647
13,2648
13,2649
13,2650
13,2651
13,2652
13,2653
13,2654
13,2655
13,2656
13,2657
13,2658
13,2659
13,2660
13,2661
13,2662
13,2663
13,2664
13,2665
13,2666
13,2667
13,2668
13,2669
13,2670
13,2671
13,2672
13,2673
13,2674
13,2675
13,2676
13,2677
13,2678
13,2679
13,2680
13,2681
13,2682
13,2683
13,2684
13,2685
13,2686
13,2687
13,2688
13,2689
13,2690
13,2691
13,2692
13,2693
13,2694
13,2695
13,2696
13,2697
13,2698
13,2699
13,2700
13,2701
13,2702
13,2703
13,2704
13,2705
13,2706
13,2707
13,2708
13,2709
13,2710
13,2711
13,2712
13,2713
13,2714
13,2715
13,2716
13,2717
13,2718
13,2719
13,2720
13,2721
13,2722
13,2723
13,2724
13,2725
13,2726
13,2727
13,2728
13,2729
13,2730
13,2731
13,2732
13,2733
13,2734
13,2735
13,2736
13,2737
13,2738
13,2739
13,2740
13,2741
13,2742
13,2743
13,2744
13,2745
13,2746
13,2747
13,2748
13,2749
13,2750
13,2751
13,2752
13,2753
13,2754
13,2755
13,2756
13,2757
13,2758
13,2759
13,2760
13,2761
13,2762
13,2763
13,2764
13,2765
13,2766
13,2767
13,2768
13,2769
13,2770
13,2771
13,2772
13,2773
13,2774
13,2775
13,2776
13,2777
13,2778
13,2779
13,2780
13,2781
13,2782
13,2783
13,2784
13,2785
13,2786
13,2787
13,2788
13,2789
13,2790
13,2791
13,2792
13,2793
14,2794
14,2795
14,2796
14,2797
14,2798
14,2799
14,2800
14,2801
14,2802
14,2803
14,2804
14,2805
14,2806
14,2807
14,2808
14,2809
14,2810
14,2811
14,2812
14,2813
14,2814
14,2815
14,2816
14,2817
14,2818
14,2819
14,2820
14,2821
14,2822
14,2823
14,2824
14,2825
14,2826
14,2827
14,2828
14,2829
14,2830
14,2831
14,2832
14,2833
14,2834
14,2835
14,2836
14,2837
14,2838
14,2839
14,2840
14,2841
14,2842
14,2843
14,2844
14,2845
14,2846
14,2847
14,2848
14,2849
14,2850
14,2851
14,2852
14,2853
14,2854
14,2855
14,2856
14,2857
14,2858
14,2859
14,2860
14,2861
14,2862
14,2863
14,2864
14,2865
14,2866
14,2867
14,2868
14,2869
14,2870
14,2871
14,2872
14,2873
14,2874
14,2875
14,2876
14,2877
14,2878
14,2879
14,2880
14,2881
14,2882
14,2883
14,2884
14,2885
14,2886
14,2887
14,2888
14,2889
14,2890
14,2891
14,2892
14,2893
14,2894
14,2895
14,2896
14,2897
14,2898
14,2899
14,2900
14,2901
14,2902
14,2903
14,2904
14,2905
14,2906
14,2907
14,2908
14,2909
14,2910
14,2911
14,2912
14,2913
14,2914
14,2915
14,2916
14,2917
14,2918
14,2919
14,2920
14,2921
14,2922
14,2923
14,2924
14,2925
14,2926
14,2927
14,2928
14,2929
14,2930
14,2931
14,2932
14,2933
14,2934
14,2935
14,2936
14,2937
14,2938
14,2939
14,2940
14,2941
14,2942
14,2943
14,2944
14,2945
14,2946
14,2947
14,2948
14,2949
14,2950
14,2951
14,2952
14,2953
14,2954
14,2955
14,2956
14,2957
14,2958
14,2959
14,2960
14,2961
14,2962
14,2963
14,2964
14,2965
14,2966
14,2967
14,2968
14,2969
14,2970
14,2971
14,2972
14,2973
14,2974
14,2975
14,2976
14,2977
14,2978
14,2979
14,2980
14,2981
14,2982
14,2983
14,2984
14,2985
14,2986
14,2987
14,2988
14,2989
14,2990
14,2991
15,2992
15,2993
